"ATGC","X.1","Salario.Julio.2018","Sueldo.Basico.NCA","Fondo.de.Garantia.NCA","Suplemento.Fijo.Mensual.NCA","Adicional.Categoria.T","Adicional.Categoria.P","CUILS.tipo","CUILS.digito","SEXO"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",20,3,"M"
"EME-INI-05/G","EMEINI5G","22361,39","19543,75","867,68","1949,96","","",20,7,"M"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",20,5,"M"
"IVE-MED-06/P","IVEMED6P","27218,03","21484,17","867,68","1949,96","","2916,22",20,8,"M"
"IVE-MED-06/T","IVEMED6T","25759,92","21484,17","867,68","1949,96","1458,11","",20,6,"M"
"GGU-AVA-10/G","GGUAVA10G","35160,38","32342,74","867,68","1949,96","","",20,2,"M"
"SGM-AVA-11/G","SGMAVA11G","31937,69","29120,05","867,68","1949,96","","",20,0,"M"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",20,7,"M"
"IVE-MED-06/P","IVEMED6P","27218,03","21484,17","867,68","1949,96","","2916,22",20,6,"M"
"SGM-MED-05/G","SGMMED5G","23144,58","20326,94","867,68","1949,96","","",20,9,"M"
"GGU-MED-05/P","GGUMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",20,3,"M"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",20,4,"M"
"AAS-INI-07/G","AASINI7G","24031,56","21213,92","867,68","1949,96","","",20,6,"M"
"GGU-AVA-10/G","GGUAVA10G","35160,38","32342,74","867,68","1949,96","","",20,1,"M"
"GGU-INI-04/G","GGUINI4G","22315,7","19498,06","867,68","1949,96","","",20,8,"M"
"SGM-AVA-10/G","SGMAVA10G","30129,91","27312,27","867,68","1949,96","","",20,1,"M"
"IVE-MED-06/G","IVEMED6G","24301,81","21484,17","867,68","1949,96","","",20,6,"M"
"IVE-INI-05/G","IVEINI5G","22361,39","19543,75","867,68","1949,96","","",20,9,"M"
"IVE-MED-06/P","IVEMED6P","27218,03","21484,17","867,68","1949,96","","2916,22",20,0,"M"
"SGM-AVA-09/G","SGMAVA9G","28424,44","25606,8","867,68","1949,96","","",20,0,"M"
"IVE-MED-04/P","IVEMED4P","25655,62","20089,16","867,68","1949,96","","2748,82",20,5,"M"
"IVE-MED-06/G","IVEMED6G","24301,81","21484,17","867,68","1949,96","","",20,3,"M"
"GGU-AVA-09/G","GGUAVA9G","31963,97","29146,33","867,68","1949,96","","",20,3,"M"
"SGM-AVA-09/G","SGMAVA9G","28424,44","25606,8","867,68","1949,96","","",20,4,"M"
"SGM-AVA-09/G","SGMAVA9G","28424,44","25606,8","867,68","1949,96","","",20,4,"M"
"IVE-MED-04/P","IVEMED4P","25655,62","20089,16","867,68","1949,96","","2748,82",20,6,"M"
"SGM-INI-07/G","SGMINI7G","23493,44","20675,8","867,68","1949,96","","",20,0,"M"
"IVE-MED-06/P","IVEMED6P","27218,03","21484,17","867,68","1949,96","","2916,22",20,9,"M"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",20,3,"M"
"GGU-INI-05/G","GGUINI5G","22873,58","20055,94","867,68","1949,96","","",20,2,"M"
"GGU-AVA-10/P","GGUAVA10P","39379,62","32342,74","867,68","1949,96","","4219,25",20,2,"M"
"IVE-MED-06/P","IVEMED6P","27218,03","21484,17","867,68","1949,96","","2916,22",20,8,"M"
"GGU-INI-05/P","GGUINI5P","25618,41","20055,94","867,68","1949,96","","2744,83",20,5,"M"
"EME-MED-07/G","EMEMED7G","25273,9","22456,26","867,68","1949,96","","",20,3,"M"
"GGU-INI-08/G","GGUINI8G","24752,51","21934,87","867,68","1949,96","","",20,5,"M"
"GGU-INI-05/G","GGUINI5G","22873,58","20055,94","867,68","1949,96","","",20,6,"M"
"GGU-MED-07/G","GGUMED7G","25852,79","23035,15","867,68","1949,96","","",20,3,"M"
"AAS-MED-05/T","AASMED5T","25582,49","21316,78","867,68","1949,96","1448,07","",20,2,"M"
"SGM-AVA-09/G","SGMAVA9G","28424,44","25606,8","867,68","1949,96","","",20,6,"M"
"SGM-MED-05/G","SGMMED5G","23144,58","20326,94","867,68","1949,96","","",20,0,"M"
"GGU-AVA-11/G","GGUAVA11G","38676,41","35858,77","867,68","1949,96","","",20,1,"M"
"IVE-MED-06/P","IVEMED6P","27218,03","21484,17","867,68","1949,96","","2916,22",20,6,"M"
"SGM-MED-05/G","SGMMED5G","23144,58","20326,94","867,68","1949,96","","",20,3,"M"
"GGU-AVA-11/P","GGUAVA11P","43317,58","35858,77","867,68","1949,96","","4641,17",20,8,"M"
"GGU-INI-05/G","GGUINI5G","22873,58","20055,94","867,68","1949,96","","",20,3,"M"
"SGM-MED-05/G","SGMMED5G","23144,58","20326,94","867,68","1949,96","","",20,1,"M"
"GGU-INI-07/G","GGUINI7G","24031,56","21213,92","867,68","1949,96","","",20,8,"M"
"AAS-AVA-11/P","AASAVA11P","43317,58","35858,77","867,68","1949,96","","4641,17",20,8,"M"
"SGM-INI-07/G","SGMINI7G","23493,44","20675,8","867,68","1949,96","","",20,3,"M"
"AAS-AVA-08/T","AASAVA8T","31372,06","26778,64","867,68","1949,96","1775,78","",20,9,"M"
"IVE-MED-06/P","IVEMED6P","27218,03","21484,17","867,68","1949,96","","2916,22",20,2,"M"
"GGU-INI-08/G","GGUINI8G","24752,51","21934,87","867,68","1949,96","","",20,3,"M"
"EME-AVA-07/G","EMEAVA7G","27043,06","24225,42","867,68","1949,96","","",20,2,"M"
"GGU-MED-09/G","GGUMED9G","28231,25","25413,61","867,68","1949,96","","",20,3,"M"
"GGU-AVA-10/G","GGUAVA10G","35160,38","32342,74","867,68","1949,96","","",20,4,"M"
"SGM-MED-05/G","SGMMED5G","23144,58","20326,94","867,68","1949,96","","",20,7,"M"
"GGU-INI-04/G","GGUINI4G","22315,7","19498,06","867,68","1949,96","","",20,1,"M"
"AAS-AVA-08/T","AASAVA8T","31372,06","26778,64","867,68","1949,96","1775,78","",20,9,"M"
"GGU-INI-05/G","GGUINI5G","22873,58","20055,94","867,68","1949,96","","",20,3,"M"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",20,3,"M"
"GGU-AVA-07/P","GGUAVA7P","31271,54","25103,38","867,68","1949,96","","3350,52",20,9,"M"
"GGU-INI-11/P","GGUINI11P","30293,46","24230,09","867,68","1949,96","","3245,73",20,5,"M"
"SGM-MED-05/G","SGMMED5G","23144,58","20326,94","867,68","1949,96","","",20,0,"M"
"SGM-MED-09/G","SGMMED9G","26557,71","23740,07","867,68","1949,96","","",20,9,"M"
"SGM-MED-05/G","SGMMED5G","23144,58","20326,94","867,68","1949,96","","",20,3,"M"
"GGU-AVA-11/G","GGUAVA11G","38676,41","35858,77","867,68","1949,96","","",20,9,"M"
"IVE-MED-07/G","IVEMED7G","25273,9","22456,26","867,68","1949,96","","",20,8,"M"
"GGU-AVA-10/G","GGUAVA10G","35160,38","32342,74","867,68","1949,96","","",20,9,"M"
"SGM-AVA-09/G","SGMAVA9G","28424,44","25606,8","867,68","1949,96","","",20,0,"M"
"IVE-MED-06/P","IVEMED6P","27218,03","21484,17","867,68","1949,96","","2916,22",20,0,"M"
"SGM-AVA-09/G","SGMAVA9G","28424,44","25606,8","867,68","1949,96","","",20,9,"M"
"GGU-INI-08/G","GGUINI8G","24752,51","21934,87","867,68","1949,96","","",20,5,"M"
"GGU-INI-06/G","GGUINI6G","23445,42","20627,78","867,68","1949,96","","",20,2,"M"
"GGU-INI-05/P","GGUINI5P","25618,41","20055,94","867,68","1949,96","","2744,83",20,7,"M"
"GGU-INI-05/G","GGUINI5G","22873,58","20055,94","867,68","1949,96","","",20,3,"M"
"GGU-AVA-07/G","GGUAVA7G","27921,02","25103,38","867,68","1949,96","","",20,0,"M"
"SGM-INI-08/G","SGMINI8G","24198,25","21380,61","867,68","1949,96","","",20,0,"M"
"SGM-AVA-07/G","SGMAVA7G","25781,8","22964,16","867,68","1949,96","","",20,8,"M"
"GGU-MED-09/G","GGUMED9G","28231,25","25413,61","867,68","1949,96","","",20,3,"M"
"GGU-AVA-11/T","GGUAVA11T","40996,99","35858,77","867,68","1949,96","2320,58","",20,2,"M"
"SGM-AVA-07/G","SGMAVA7G","25781,8","22964,16","867,68","1949,96","","",20,4,"M"
"GGU-INI-08/G","GGUINI8G","24752,51","21934,87","867,68","1949,96","","",20,8,"M"
"GGU-INI-09/G","GGUINI9G","25495,09","22677,45","867,68","1949,96","","",20,4,"M"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",20,8,"M"
"IVE-AVA-08/P","IVEAVA8P","32405,58","26115,91","867,68","1949,96","","3472,03",20,0,"M"
"EME-MED-06/G","EMEMED6G","24301,81","21484,17","867,68","1949,96","","",20,9,"M"
"AAS-AVA-09/T","AASAVA9T","33881,81","29146,33","867,68","1949,96","1917,84","",20,1,"M"
"IVE-MED-06/P","IVEMED6P","27218,03","21484,17","867,68","1949,96","","2916,22",20,0,"M"
"SGM-MED-05/G","SGMMED5G","23144,58","20326,94","867,68","1949,96","","",20,3,"M"
"GGU-INI-05/P","GGUINI5P","25618,41","20055,94","867,68","1949,96","","2744,83",20,5,"M"
"ACI-MED-04/G","ACIMED4G","22906,8","20089,16","867,68","1949,96","","",20,8,"M"
"SGM-MED-05/G","SGMMED5G","23144,58","20326,94","867,68","1949,96","","",20,2,"M"
"IVE-MED-06/P","IVEMED6P","27218,03","21484,17","867,68","1949,96","","2916,22",20,2,"M"
"SGM-MED-08/G","SGMMED8G","25536,26","22718,62","867,68","1949,96","","",20,7,"M"
"GGU-AVA-07/G","GGUAVA7G","27921,02","25103,38","867,68","1949,96","","",20,0,"M"
"IVE-MED-04/G","IVEMED4G","22906,8","20089,16","867,68","1949,96","","",20,8,"M"
"EME-MED-07/G","EMEMED7G","25273,9","22456,26","867,68","1949,96","","",20,6,"M"
"SGM-AVA-10/G","SGMAVA10G","30129,91","27312,27","867,68","1949,96","","",20,6,"M"
"SGM-INI-06/G","SGMINI6G","22920,43","20102,79","867,68","1949,96","","",20,3,"M"
"SGM-MED-09/G","SGMMED9G","26557,71","23740,07","867,68","1949,96","","",20,9,"M"
"AAS-MED-07/G","AASMED7G","25852,79","23035,15","867,68","1949,96","","",20,0,"M"
"IVE-MED-06/P","IVEMED6P","27218,03","21484,17","867,68","1949,96","","2916,22",20,6,"M"
"IVE-AVA-08/P","IVEAVA8P","32405,58","26115,91","867,68","1949,96","","3472,03",20,2,"M"
"GGU-AVA-10/P","GGUAVA10P","39379,62","32342,74","867,68","1949,96","","4219,25",20,0,"M"
"SGM-AVA-07/T","SGMAVA7T","27328,71","22964,16","867,68","1949,96","1546,91","",20,9,"M"
"SGM-MED-09/G","SGMMED9G","26557,71","23740,07","867,68","1949,96","","",20,0,"M"
"AAS-AVA-09/T","AASAVA9T","33881,81","29146,33","867,68","1949,96","1917,84","",20,9,"M"
"GGU-MED-07/G","GGUMED7G","25852,79","23035,15","867,68","1949,96","","",20,2,"M"
"SGM-MED-08/G","SGMMED8G","25536,26","22718,62","867,68","1949,96","","",20,7,"M"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",20,1,"M"
"GGU-AVA-10/G","GGUAVA10G","35160,38","32342,74","867,68","1949,96","","",20,7,"M"
"SGM-MED-08/G","SGMMED8G","25536,26","22718,62","867,68","1949,96","","",20,5,"M"
"IVE-MED-06/P","IVEMED6P","27218,03","21484,17","867,68","1949,96","","2916,22",20,5,"M"
"IVE-MED-04/P","IVEMED4P","25655,62","20089,16","867,68","1949,96","","2748,82",20,9,"M"
"IVE-INI-05/G","IVEINI5G","22361,39","19543,75","867,68","1949,96","","",20,4,"M"
"AAS-MED-06/T","AASMED6T","26349,96","22040,81","867,68","1949,96","1491,51","",20,8,"M"
"IVE-MED-04/G","IVEMED4G","22906,8","20089,16","867,68","1949,96","","",20,8,"M"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",20,6,"M"
"GGU-INI-05/G","GGUINI5G","22873,58","20055,94","867,68","1949,96","","",20,0,"M"
"GGU-AVA-10/G","GGUAVA10G","35160,38","32342,74","867,68","1949,96","","",20,8,"M"
"SGM-INI-07/G","SGMINI7G","23493,44","20675,8","867,68","1949,96","","",20,8,"M"
"EME-MED-08/G","EMEMED8G","26284,84","23467,2","867,68","1949,96","","",20,7,"M"
"GGU-INI-07/G","GGUINI7G","24031,56","21213,92","867,68","1949,96","","",20,5,"M"
"AAS-MED-05/G","AASMED5G","24134,42","21316,78","867,68","1949,96","","",20,6,"M"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",20,0,"M"
"GGU-INI-09/G","GGUINI9G","25495,09","22677,45","867,68","1949,96","","",20,0,"M"
"AAS-AVA-11/P","AASAVA11P","43317,58","35858,77","867,68","1949,96","","4641,17",20,5,"M"
"GGU-AVA-07/P","GGUAVA7P","31271,54","25103,38","867,68","1949,96","","3350,52",20,1,"M"
"SGM-MED-09/G","SGMMED9G","26557,71","23740,07","867,68","1949,96","","",20,3,"M"
"AAS-MED-08/G","AASMED8G","26886,9","24069,26","867,68","1949,96","","",20,8,"M"
"IVE-MED-10/G","IVEMED10G","28979,05","26161,41","867,68","1949,96","","",20,8,"M"
"AAS-MED-05/G","AASMED5G","24134,42","21316,78","867,68","1949,96","","",20,4,"M"
"GGU-AVA-10/P","GGUAVA10P","39379,62","32342,74","867,68","1949,96","","4219,25",20,8,"M"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",20,9,"M"
"GGU-MED-09/G","GGUMED9G","28231,25","25413,61","867,68","1949,96","","",20,1,"M"
"SGM-MED-05/G","SGMMED5G","23144,58","20326,94","867,68","1949,96","","",20,2,"M"
"SGM-INI-06/G","SGMINI6G","22920,43","20102,79","867,68","1949,96","","",20,9,"M"
"GGU-MED-09/T","GGUMED9T","29925,12","25413,61","867,68","1949,96","1693,87","",20,3,"M"
"AAS-AVA-09/T","AASAVA9T","33881,81","29146,33","867,68","1949,96","1917,84","",20,2,"M"
"IVE-MED-10/G","IVEMED10G","28979,05","26161,41","867,68","1949,96","","",20,8,"M"
"GGU-INI-09/G","GGUINI9G","25495,09","22677,45","867,68","1949,96","","",20,5,"M"
"EME-MED-08/G","EMEMED8G","26284,84","23467,2","867,68","1949,96","","",20,9,"M"
"GGU-MED-05/P","GGUMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",20,5,"M"
"GGU-INI-04/G","GGUINI4G","22315,7","19498,06","867,68","1949,96","","",20,2,"M"
"GGU-AVA-10/G","GGUAVA10G","35160,38","32342,74","867,68","1949,96","","",20,3,"M"
"IVE-MED-06/P","IVEMED6P","27218,03","21484,17","867,68","1949,96","","2916,22",20,6,"M"
"GGU-AVA-10/P","GGUAVA10P","39379,62","32342,74","867,68","1949,96","","4219,25",20,3,"M"
"GGU-INI-05/T","GGUINI5T","24246","20055,94","867,68","1949,96","1372,42","",20,6,"M"
"SGM-MED-09/G","SGMMED9G","26557,71","23740,07","867,68","1949,96","","",20,4,"M"
"GGU-INI-09/P","GGUINI9P","28554,5","22677,45","867,68","1949,96","","3059,41",20,8,"M"
"GGU-MED-09/G","GGUMED9G","28231,25","25413,61","867,68","1949,96","","",20,9,"M"
"GGU-MED-07/P","GGUMED7P","28955,13","23035,15","867,68","1949,96","","3102,34",20,5,"M"
"IVE-MED-08/G","IVEMED8G","26284,84","23467,2","867,68","1949,96","","",20,7,"M"
"EME-MED-07/G","EMEMED7G","25273,9","22456,26","867,68","1949,96","","",20,3,"M"
"SGM-MED-08/G","SGMMED8G","25536,26","22718,62","867,68","1949,96","","",20,8,"M"
"SGM-INI-09/G","SGMINI9G","24924,19","22106,55","867,68","1949,96","","",20,6,"M"
"ACI-AVA-09/G","ACIAVA9G","31248,24","28430,6","867,68","1949,96","","",20,6,"M"
"AAS-MED-07/G","AASMED7G","25852,79","23035,15","867,68","1949,96","","",20,8,"M"
"AAS-AVA-09/T","AASAVA9T","33881,81","29146,33","867,68","1949,96","1917,84","",20,6,"M"
"GGU-AVA-10/G","GGUAVA10G","35160,38","32342,74","867,68","1949,96","","",20,6,"M"
"IVE-MED-10/G","IVEMED10G","28979,05","26161,41","867,68","1949,96","","",20,9,"M"
"SGM-MED-09/G","SGMMED9G","26557,71","23740,07","867,68","1949,96","","",20,2,"M"
"GGU-AVA-10/G","GGUAVA10G","35160,38","32342,74","867,68","1949,96","","",20,6,"M"
"GGU-INI-09/G","GGUINI9G","25495,09","22677,45","867,68","1949,96","","",20,1,"M"
"GGU-MED-05/P","GGUMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",20,7,"M"
"EME-AVA-09/G","EMEAVA9G","30382,88","27565,24","867,68","1949,96","","",20,8,"M"
"GGU-AVA-07/G","GGUAVA7G","27921,02","25103,38","867,68","1949,96","","",20,4,"M"
"ACI-MED-08/G","ACIMED8G","26284,84","23467,2","867,68","1949,96","","",20,8,"M"
"SGM-MED-08/G","SGMMED8G","25536,26","22718,62","867,68","1949,96","","",20,2,"M"
"SGM-INI-08/G","SGMINI8G","24198,25","21380,61","867,68","1949,96","","",20,9,"M"
"GGU-AVA-07/T","GGUAVA7T","29596,28","25103,38","867,68","1949,96","1675,26","",20,9,"M"
"IVE-MED-04/T","IVEMED4T","24281,21","20089,16","867,68","1949,96","1374,41","",20,8,"M"
"GGU-MED-09/G","GGUMED9G","28231,25","25413,61","867,68","1949,96","","",20,2,"M"
"SGM-MED-09/G","SGMMED9G","26557,71","23740,07","867,68","1949,96","","",20,5,"M"
"GGU-AVA-07/P","GGUAVA7P","31271,54","25103,38","867,68","1949,96","","3350,52",20,2,"M"
"SGM-INI-08/G","SGMINI8G","24198,25","21380,61","867,68","1949,96","","",20,8,"M"
"GGU-INI-05/G","GGUINI5G","22873,58","20055,94","867,68","1949,96","","",20,9,"M"
"ACI-MED-04/G","ACIMED4G","22906,8","20089,16","867,68","1949,96","","",20,6,"M"
"GGU-AVA-11/G","GGUAVA11G","38676,41","35858,77","867,68","1949,96","","",20,4,"M"
"ACI-MED-04/G","ACIMED4G","22906,8","20089,16","867,68","1949,96","","",20,9,"M"
"SGM-AVA-09/G","SGMAVA9G","28424,44","25606,8","867,68","1949,96","","",20,6,"M"
"SGM-MED-09/G","SGMMED9G","26557,71","23740,07","867,68","1949,96","","",20,2,"M"
"GGU-AVA-09/G","GGUAVA9G","31963,97","29146,33","867,68","1949,96","","",20,5,"M"
"SGM-MED-09/G","SGMMED9G","26557,71","23740,07","867,68","1949,96","","",20,2,"M"
"SGM-AVA-09/G","SGMAVA9G","28424,44","25606,8","867,68","1949,96","","",20,6,"M"
"GGU-AVA-10/G","GGUAVA10G","35160,38","32342,74","867,68","1949,96","","",20,2,"M"
"SGM-INI-05/G","SGMINI5G","22361,39","19543,75","867,68","1949,96","","",20,7,"M"
"EME-MED-07/G","EMEMED7G","25273,9","22456,26","867,68","1949,96","","",20,1,"M"
"SGM-INI-06/G","SGMINI6G","22920,43","20102,79","867,68","1949,96","","",20,3,"M"
"SGM-INI-06/G","SGMINI6G","22920,43","20102,79","867,68","1949,96","","",20,6,"M"
"SGM-MED-09/G","SGMMED9G","26557,71","23740,07","867,68","1949,96","","",20,5,"M"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",20,5,"M"
"GGU-AVA-10/G","GGUAVA10G","35160,38","32342,74","867,68","1949,96","","",20,1,"M"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",20,7,"M"
"SGM-MED-08/G","SGMMED8G","25536,26","22718,62","867,68","1949,96","","",20,1,"M"
"GGU-INI-04/G","GGUINI4G","22315,7","19498,06","867,68","1949,96","","",20,1,"M"
"IVE-MED-06/P","IVEMED6P","27218,03","21484,17","867,68","1949,96","","2916,22",20,4,"M"
"SGM-MED-09/G","SGMMED9G","26557,71","23740,07","867,68","1949,96","","",20,9,"M"
"GGU-MED-09/G","GGUMED9G","28231,25","25413,61","867,68","1949,96","","",20,0,"M"
"GGU-AVA-10/G","GGUAVA10G","35160,38","32342,74","867,68","1949,96","","",20,1,"M"
"IVE-INI-05/G","IVEINI5G","22361,39","19543,75","867,68","1949,96","","",20,6,"M"
"SGM-MED-09/G","SGMMED9G","26557,71","23740,07","867,68","1949,96","","",20,1,"M"
"GGU-INI-05/G","GGUINI5G","22873,58","20055,94","867,68","1949,96","","",20,9,"M"
"GGU-AVA-11/G","GGUAVA11G","38676,41","35858,77","867,68","1949,96","","",20,5,"M"
"GGU-AVA-07/P","GGUAVA7P","31271,54","25103,38","867,68","1949,96","","3350,52",20,0,"M"
"AAS-AVA-09/P","AASAVA9P","35799,65","29146,33","867,68","1949,96","","3835,68",20,8,"M"
"SGM-MED-08/G","SGMMED8G","25536,26","22718,62","867,68","1949,96","","",20,9,"M"
"AAS-AVA-10/P","AASAVA10P","39379,62","32342,74","867,68","1949,96","","4219,25",20,7,"M"
"SGM-INI-09/G","SGMINI9G","24924,19","22106,55","867,68","1949,96","","",20,6,"M"
"GGU-MED-09/G","GGUMED9G","28231,25","25413,61","867,68","1949,96","","",20,3,"M"
"SGM-AVA-07/G","SGMAVA7G","25781,8","22964,16","867,68","1949,96","","",20,3,"M"
"SGM-MED-09/G","SGMMED9G","26557,71","23740,07","867,68","1949,96","","",20,6,"M"
"GGU-AVA-08/G","GGUAVA8G","29596,28","26778,64","867,68","1949,96","","",20,2,"M"
"ACI-INI-07/G","ACIINI7G","23493,44","20675,8","867,68","1949,96","","",20,5,"M"
"GGU-AVA-11/G","GGUAVA11G","38676,41","35858,77","867,68","1949,96","","",20,1,"M"
"SGM-INI-07/G","SGMINI7G","23493,44","20675,8","867,68","1949,96","","",20,1,"M"
"SGM-MED-09/G","SGMMED9G","26557,71","23740,07","867,68","1949,96","","",20,5,"M"
"AAS-MED-05/P","AASMED5P","27030,55","21316,78","867,68","1949,96","","2896,13",20,1,"M"
"GGU-MED-05/G","GGUMED5G","24134,42","21316,78","867,68","1949,96","","",20,9,"M"
"GGU-AVA-10/G","GGUAVA10G","35160,38","32342,74","867,68","1949,96","","",20,0,"M"
"IVE-INI-05/G","IVEINI5G","22361,39","19543,75","867,68","1949,96","","",20,2,"M"
"AAS-MED-07/G","AASMED7G","25852,79","23035,15","867,68","1949,96","","",20,5,"M"
"IVE-INI-05/G","IVEINI5G","22361,39","19543,75","867,68","1949,96","","",20,2,"M"
"EME-AVA-09/G","EMEAVA9G","30382,88","27565,24","867,68","1949,96","","",20,6,"M"
"AAS-MED-07/P","AASMED7P","28955,13","23035,15","867,68","1949,96","","3102,34",20,0,"M"
"SGM-MED-05/G","SGMMED5G","23144,58","20326,94","867,68","1949,96","","",20,5,"M"
"GGU-INI-05/G","GGUINI5G","22873,58","20055,94","867,68","1949,96","","",20,3,"M"
"GGU-AVA-07/P","GGUAVA7P","31271,54","25103,38","867,68","1949,96","","3350,52",20,2,"M"
"SGM-MED-08/T","SGMMED8T","27068,43","22718,62","867,68","1949,96","1532,18","",20,6,"M"
"GGU-MED-06/G","GGUMED6G","24858,45","22040,81","867,68","1949,96","","",20,1,"M"
"GGU-MED-08/G","GGUMED8G","26886,9","24069,26","867,68","1949,96","","",20,3,"M"
"IVE-MED-07/G","IVEMED7G","25273,9","22456,26","867,68","1949,96","","",20,3,"M"
"SGM-MED-05/G","SGMMED5G","23144,58","20326,94","867,68","1949,96","","",20,4,"M"
"SGM-MED-05/G","SGMMED5G","23144,58","20326,94","867,68","1949,96","","",20,8,"M"
"SGM-INI-06/G","SGMINI6G","22920,43","20102,79","867,68","1949,96","","",20,8,"M"
"SGM-INI-09/T","SGMINI9T","26419,64","22106,55","867,68","1949,96","1495,45","",20,8,"M"
"SGM-AVA-09/G","SGMAVA9G","28424,44","25606,8","867,68","1949,96","","",20,8,"M"
"SGM-AVA-07/G","SGMAVA7G","25781,8","22964,16","867,68","1949,96","","",20,5,"M"
"AAS-AVA-07/P","AASAVA7P","31271,54","25103,38","867,68","1949,96","","3350,52",20,8,"M"
"IVE-MED-10/G","IVEMED10G","28979,05","26161,41","867,68","1949,96","","",20,7,"M"
"SGM-MED-09/G","SGMMED9G","26557,71","23740,07","867,68","1949,96","","",20,5,"M"
"IVE-MED-06/P","IVEMED6P","27218,03","21484,17","867,68","1949,96","","2916,22",20,0,"M"
"EME-MED-07/G","EMEMED7G","25273,9","22456,26","867,68","1949,96","","",20,8,"M"
"SGM-AVA-09/G","SGMAVA9G","28424,44","25606,8","867,68","1949,96","","",20,5,"M"
"SGM-MED-08/G","SGMMED8G","25536,26","22718,62","867,68","1949,96","","",20,0,"M"
"GGU-MED-09/G","GGUMED9G","28231,25","25413,61","867,68","1949,96","","",20,5,"M"
"EME-AVA-10/G","EMEAVA10G","33117,33","30299,69","867,68","1949,96","","",20,2,"M"
"ACI-MED-08/G","ACIMED8G","26284,84","23467,2","867,68","1949,96","","",20,8,"M"
"IVE-MED-06/P","IVEMED6P","27218,03","21484,17","867,68","1949,96","","2916,22",20,7,"M"
"SGM-INI-04/G","SGMINI4G","21816","18998,36","867,68","1949,96","","",20,1,"M"
"IVE-MED-06/P","IVEMED6P","27218,03","21484,17","867,68","1949,96","","2916,22",20,5,"M"
"IVE-MED-06/P","IVEMED6P","27218,03","21484,17","867,68","1949,96","","2916,22",20,2,"M"
"GGU-MED-09/T","GGUMED9T","29925,12","25413,61","867,68","1949,96","1693,87","",20,0,"M"
"GGU-MED-09/G","GGUMED9G","28231,25","25413,61","867,68","1949,96","","",20,3,"M"
"SGM-MED-06/G","SGMMED6G","23838,93","21021,29","867,68","1949,96","","",20,7,"M"
"GGU-MED-08/G","GGUMED8G","26886,9","24069,26","867,68","1949,96","","",20,5,"M"
"IVE-MED-06/T","IVEMED6T","25759,92","21484,17","867,68","1949,96","1458,11","",20,8,"M"
"IVE-MED-04/G","IVEMED4G","22906,8","20089,16","867,68","1949,96","","",20,8,"M"
"SGM-INI-07/G","SGMINI7G","23493,44","20675,8","867,68","1949,96","","",20,0,"M"
"SGM-AVA-09/G","SGMAVA9G","28424,44","25606,8","867,68","1949,96","","",20,3,"M"
"GGU-MED-09/P","GGUMED9P","31619","25413,61","867,68","1949,96","","3387,75",20,4,"M"
"EME-AVA-09/G","EMEAVA9G","30382,88","27565,24","867,68","1949,96","","",20,9,"M"
"IVE-MED-06/P","IVEMED6P","27218,03","21484,17","867,68","1949,96","","2916,22",20,0,"M"
